ba,pair,mape_pct,noise_pct,index
AECI,Wed-Sat,2.3847950535584523,9.610401290192534,0.24814729182975412
AECI,Wed-Sun,2.1449434154169853,9.610401290192534,0.22318978684125412
AECI,Thu-Fri,1.2649837164088686,9.610401290192534,0.13162652403493194
AECI,Thu-Sat,2.332230397334137,9.610401290192534,0.24267773289698014
AECI,Thu-Sun,2.0811201557082564,9.610401290192534,0.2165487259967022
AECI,Fri-Sat,1.6468813228804944,9.610401290192534,0.171364469927093
AECI,Fri-Sun,2.453836405388709,9.610401290192534,0.2553313156540989
AECI,Sat-Sun,1.4931660989293962,9.610401290192534,0.1553697971439736
AVA,Mon-Tue,0.8919939224803297,3.1173415336890855,0.2861392994128357
AVA,Mon-Wed,1.038258895773314,3.1173415336890855,0.3330590775995695
AVA,Mon-Thu,1.0393824853635878,3.1173415336890855,0.3334195095824405
AVA,Mon-Fri,1.4704863651785351,3.1173415336890855,0.4717116649834484
AVA,Mon-Sat,3.2921844416485166,3.1173415336890855,1.0560871839257602
AVA,Mon-Sun,3.6581030561348538,3.1173415336890855,1.1734688087916458
AVA,Tue-Wed,0.23003060848742407,3.1173415336890855,0.07379063410328483
AVA,Tue-Thu,0.26657872888604967,3.1173415336890855,0.08551476506668756
AVA,Tue-Fri,1.0317953201855938,3.1173415336890855,0.33098565204838476
AVA,Tue-Sat,2.536049702291413,3.1173415336890855,0.8135296292960985
AVA,Tue-Sun,3.194303364874212,3.1173415336890855,1.0246882897986636
AVA,Wed-Thu,0.1700481454049712,3.1173415336890855,0.05454909048856605
AVA,Wed-Fri,1.0360129857439273,3.1173415336890855,0.3323386207599466
AVA,Wed-Sat,2.374746129895154,3.1173415336890855,0.7617856767477325
AVA,Wed-Sun,3.0680715253978823,3.1173415336890855,0.9841948635532095
AVA,Thu-Fri,0.9459476075244921,3.1173415336890855,0.30344689450983914
AVA,Thu-Sat,2.296833845723528,3.1173415336890855,0.7367924947913671
AVA,Thu-Sun,3.006804143079435,3.1173415336890855,0.9645411356391099
AVA,Fri-Sat,2.632751589379377,3.1173415336890855,0.844550255699368
AVA,Fri-Sun,3.5400776974801946,3.1173415336890855,1.135607907963437
AVA,Sat-Sun,1.5746338185387019,3.1173415336890855,0.5051207259524331
AZPS,Mon-Tue,0.8404188692423975,8.1225061976421,0.10346792588306852
AZPS,Mon-Wed,0.9416479209948581,8.1225061976421,0.1159307112955126
AZPS,Mon-Thu,0.7650469841090719,8.1225061976421,0.09418853805629093
AZPS,Mon-Fri,1.2967359867342476,8.1225061976421,0.1596472757522401
AZPS,Mon-Sat,2.700267044172379,8.1225061976421,0.33244259572941237
AZPS,Mon-Sun,3.603880458042994,8.1225061976421,0.44369069968689867
AZPS,Tue-Wed,0.21934560817545995,8.1225061976421,0.02700467107542919
AZPS,Tue-Thu,0.6481352600158752,8.1225061976421,0.07979498497693037
AZPS,Tue-Fri,0.8044007031413711,8.1225061976421,0.09903355978661886
AZPS,Tue-Sat,2.1861301814105936,8.1225061976421,0.2691447846534374
AZPS,Tue-Sun,3.191823772579861,8.1225061976421,0.3929604600986851
AZPS,Wed-Thu,0.7301299675613686,8.1225061976421,0.08988973966844367
AZPS,Wed-Fri,0.8318436488618665,8.1225061976421,0.10241219010745035
AZPS,Wed-Sat,2.2018290335674573,8.1225061976421,0.27107754429373426
AZPS,Wed-Sun,3.27572883010208,8.1225061976421,0.40329040697475843
AZPS,Thu-Fri,0.9158292042756867,8.1225061976421,0.11275204745815334
AZPS,Thu-Sat,2.1216280543815174,8.1225061976421,0.26120362395013125
AZPS,Thu-Sun,3.133461825324587,8.1225061976421,0.3857752458513613
AZPS,Fri-Sat,1.908617907203036,8.1225061976421,0.2349789413219645
AZPS,Fri-Sun,3.232975789939897,8.1225061976421,0.39802687880723375
AZPS,Sat-Sun,1.7264523719867046,8.1225061976421,0.21255168416958306
